size,difficulty,puzzle_id,givens,score,level,size_band,ms,note
5,hard,al-sudoku-hard-31,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-32,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-33,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-34,9,64,Easy,Hard,0,
5,hard,al-sudoku-hard-35,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-36,10,60,Easy,Hard,0,
5,hard,al-sudoku-hard-37,9,64,Easy,Hard,0,
5,hard,al-sudoku-hard-38,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-39,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-4,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-40,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-41,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-42,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-43,7,72,Easy,Hard,0,
5,hard,al-sudoku-hard-44,9,64,Easy,Hard,0,
5,hard,al-sudoku-hard-45,7,72,Easy,Hard,0,
5,hard,al-sudoku-hard-46,8,128,Easy,Hard,0,
5,hard,al-sudoku-hard-47,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-48,7,72,Easy,Hard,0,
5,hard,al-sudoku-hard-49,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-5,7,72,Easy,Hard,0,
5,hard,al-sudoku-hard-50,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-51,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-52,8,88,Easy,Hard,0,
5,hard,al-sudoku-hard-53,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-54,8,78,Easy,Hard,0,
5,hard,al-sudoku-hard-55,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-56,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-57,9,84,Easy,Hard,0,
5,hard,al-sudoku-hard-58,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-59,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-6,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-60,8,88,Easy,Hard,0,
5,hard,al-sudoku-hard-61,9,64,Easy,Hard,0,
5,hard,al-sudoku-hard-62,8,128,Easy,Hard,0,
5,hard,al-sudoku-hard-63,7,72,Easy,Hard,0,
5,hard,al-sudoku-hard-64,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-65,9,64,Easy,Hard,0,
5,hard,al-sudoku-hard-66,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-67,7,72,Easy,Hard,0,
5,hard,al-sudoku-hard-68,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-69,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-7,9,94,Easy,Hard,0,
5,hard,al-sudoku-hard-70,7,72,Easy,Hard,0,
5,hard,al-sudoku-hard-71,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-72,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-73,7,72,Easy,Hard,0,
5,hard,al-sudoku-hard-74,7,72,Easy,Hard,0,
5,hard,al-sudoku-hard-75,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-76,7,72,Easy,Hard,0,
5,hard,al-sudoku-hard-77,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-78,7,72,Easy,Hard,0,
5,hard,al-sudoku-hard-79,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-8,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-80,8,88,Easy,Hard,0,
5,hard,al-sudoku-hard-81,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-82,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-83,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-84,7,72,Easy,Hard,0,
5,hard,al-sudoku-hard-85,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-86,7,72,Easy,Hard,0,
5,hard,al-sudoku-hard-87,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-88,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-89,7,72,Easy,Hard,0,
5,hard,al-sudoku-hard-9,9,94,Easy,Hard,0,
5,hard,al-sudoku-hard-90,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-91,6,76,Easy,Hard,0,
5,hard,al-sudoku-hard-92,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-93,7,72,Easy,Hard,0,
5,hard,al-sudoku-hard-94,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-95,7,72,Easy,Hard,0,
5,hard,al-sudoku-hard-96,9,64,Easy,Hard,0,
5,hard,al-sudoku-hard-97,8,68,Easy,Hard,0,
5,hard,al-sudoku-hard-98,7,72,Easy,Hard,0,
5,hard,al-sudoku-hard-99,7,72,Easy,Hard,0,
5,medium,al-sudoku-medium-1,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-10,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-100,10,60,Easy,Hard,0,
5,medium,al-sudoku-medium-101,10,60,Easy,Hard,0,
5,medium,al-sudoku-medium-102,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-103,10,60,Easy,Hard,0,
5,medium,al-sudoku-medium-104,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-105,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-106,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-11,13,48,Easy,Easy,0,
5,medium,al-sudoku-medium-12,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-13,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-14,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-15,13,48,Easy,Easy,0,
5,medium,al-sudoku-medium-16,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-17,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-18,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-19,10,60,Easy,Hard,0,
5,medium,al-sudoku-medium-2,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-20,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-21,9,64,Easy,Hard,0,
5,medium,al-sudoku-medium-22,13,48,Easy,Easy,0,
5,medium,al-sudoku-medium-23,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-24,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-25,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-26,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-27,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-28,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-29,10,60,Easy,Hard,0,
5,medium,al-sudoku-medium-3,10,60,Easy,Hard,0,
5,medium,al-sudoku-medium-30,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-31,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-32,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-33,10,60,Easy,Hard,0,
5,medium,al-sudoku-medium-34,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-35,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-36,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-37,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-38,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-39,10,60,Easy,Hard,0,
5,medium,al-sudoku-medium-4,13,48,Easy,Easy,0,
5,medium,al-sudoku-medium-40,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-41,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-42,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-43,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-44,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-45,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-46,10,60,Easy,Hard,0,
5,medium,al-sudoku-medium-47,13,48,Easy,Easy,0,
5,medium,al-sudoku-medium-48,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-49,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-5,10,60,Easy,Hard,0,
5,medium,al-sudoku-medium-50,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-51,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-52,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-53,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-54,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-55,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-56,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-57,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-58,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-59,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-6,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-60,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-61,10,60,Easy,Hard,0,
5,medium,al-sudoku-medium-62,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-63,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-64,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-65,13,48,Easy,Easy,0,
5,medium,al-sudoku-medium-66,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-67,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-68,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-69,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-7,13,48,Easy,Easy,0,
5,medium,al-sudoku-medium-70,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-71,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-72,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-73,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-74,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-75,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-76,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-77,10,60,Easy,Hard,0,
5,medium,al-sudoku-medium-78,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-79,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-8,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-80,10,60,Easy,Hard,0,
5,medium,al-sudoku-medium-81,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-82,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-83,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-84,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-85,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-86,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-87,13,48,Easy,Easy,0,
5,medium,al-sudoku-medium-88,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-89,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-9,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-90,9,74,Easy,Hard,0,
5,medium,al-sudoku-medium-91,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-92,13,48,Easy,Easy,0,
5,medium,al-sudoku-medium-93,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-94,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-95,10,60,Easy,Hard,0,
5,medium,al-sudoku-medium-96,12,52,Easy,Easy,0,
5,medium,al-sudoku-medium-97,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-98,11,56,Easy,Medium,0,
5,medium,al-sudoku-medium-99,11,56,Easy,Medium,0,
6,easy,al-sudoku-easy-1,14,98,Easy,Medium,0,
6,easy,al-sudoku-easy-10,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-100,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-101,13,92,Easy,Easy,0,
6,easy,al-sudoku-easy-102,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-103,12,106,Easy,Medium,0,
6,easy,al-sudoku-easy-104,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-105,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-106,13,92,Easy,Easy,0,
6,easy,al-sudoku-easy-107,10,104,Easy,Medium,0,
6,easy,al-sudoku-easy-108,13,92,Easy,Easy,0,
6,easy,al-sudoku-easy-109,18,82,Easy,Easy,0,
6,easy,al-sudoku-easy-11,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-110,13,102,Easy,Medium,0,
6,easy,al-sudoku-easy-111,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-112,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-113,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-114,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-115,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-116,12,106,Easy,Medium,0,
6,easy,al-sudoku-easy-117,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-118,18,72,Easy,Easy,0,
6,easy,al-sudoku-easy-119,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-12,14,88,Easy,Easy,0,
6,easy,al-sudoku-easy-120,11,170,Medium,Medium,4,
6,easy,al-sudoku-easy-121,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-122,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-123,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-124,18,72,Easy,Easy,0,
6,easy,al-sudoku-easy-125,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-126,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-127,12,156,Easy,Medium,0,
6,easy,al-sudoku-easy-128,16,90,Easy,Easy,0,
6,easy,al-sudoku-easy-129,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-13,12,196,Medium,Medium,0,
6,easy,al-sudoku-easy-130,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-131,13,92,Easy,Easy,0,
6,easy,al-sudoku-easy-132,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-133,17,86,Easy,Easy,0,
6,easy,al-sudoku-easy-134,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-135,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-136,18,72,Easy,Easy,0,
6,easy,al-sudoku-easy-137,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-138,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-139,14,88,Easy,Easy,0,
6,easy,al-sudoku-easy-14,11,100,Easy,Medium,0,
6,easy,al-sudoku-easy-140,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-141,13,132,Easy,Medium,0,
6,easy,al-sudoku-easy-142,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-143,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-144,18,82,Easy,Easy,0,
6,easy,al-sudoku-easy-145,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-146,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-147,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-148,16,90,Easy,Easy,0,
6,easy,al-sudoku-easy-149,14,88,Easy,Easy,0,
6,easy,al-sudoku-easy-15,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-150,11,110,Easy,Medium,0,
6,easy,al-sudoku-easy-151,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-152,,,,,,ArrayIndexOutOfBoundsException:Index 36 out of bounds for length 36
6,easy,al-sudoku-easy-153,,,,,,ArrayIndexOutOfBoundsException:Index 36 out of bounds for length 36
6,easy,al-sudoku-easy-154,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-155,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-156,13,92,Easy,Easy,0,
6,easy,al-sudoku-easy-157,14,88,Easy,Easy,0,
6,easy,al-sudoku-easy-158,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-159,16,90,Easy,Easy,0,
6,easy,al-sudoku-easy-16,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-160,13,102,Easy,Medium,0,
6,easy,al-sudoku-easy-161,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-162,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-163,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-164,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-165,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-166,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-167,13,92,Easy,Easy,0,
6,easy,al-sudoku-easy-168,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-169,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-17,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-170,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-171,18,72,Easy,Easy,0,
6,easy,al-sudoku-easy-172,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-173,13,92,Easy,Easy,0,
6,easy,al-sudoku-easy-174,,,,,,ArrayIndexOutOfBoundsException:Index 36 out of bounds for length 36
6,easy,al-sudoku-easy-175,18,72,Easy,Easy,0,
6,easy,al-sudoku-easy-176,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-177,11,100,Easy,Medium,0,
6,easy,al-sudoku-easy-178,19,68,Easy,Easy,0,
6,easy,al-sudoku-easy-179,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-18,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-180,16,90,Easy,Easy,0,
6,easy,al-sudoku-easy-181,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-182,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-183,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-184,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-185,,,,,,ArrayIndexOutOfBoundsException:Index 36 out of bounds for length 36
6,easy,al-sudoku-easy-186,17,126,Medium,Medium,1,
6,easy,al-sudoku-easy-187,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-188,17,86,Easy,Easy,0,
6,easy,al-sudoku-easy-189,16,90,Easy,Easy,0,
6,easy,al-sudoku-easy-19,17,86,Easy,Easy,0,
6,easy,al-sudoku-easy-190,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-191,17,86,Easy,Easy,0,
6,easy,al-sudoku-easy-192,14,98,Easy,Medium,0,
6,easy,al-sudoku-easy-193,12,176,Medium,Medium,0,
6,easy,al-sudoku-easy-194,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-195,17,86,Easy,Easy,0,
6,easy,al-sudoku-easy-196,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-197,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-198,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-199,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-2,12,106,Easy,Medium,0,
6,easy,al-sudoku-easy-20,14,128,Easy,Medium,0,
6,easy,al-sudoku-easy-200,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-201,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-202,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-203,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-204,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-205,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-206,13,112,Easy,Medium,0,
6,easy,al-sudoku-easy-207,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-208,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-209,18,72,Easy,Easy,0,
6,easy,al-sudoku-easy-21,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-210,18,82,Easy,Easy,0,
6,easy,al-sudoku-easy-211,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-212,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-213,17,86,Easy,Easy,1,
6,easy,al-sudoku-easy-214,16,100,Easy,Medium,0,
6,easy,al-sudoku-easy-215,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-216,16,90,Easy,Easy,0,
6,easy,al-sudoku-easy-217,,,,,,ArrayIndexOutOfBoundsException:Index 36 out of bounds for length 36
6,easy,al-sudoku-easy-218,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-219,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-22,14,98,Easy,Medium,0,
6,easy,al-sudoku-easy-220,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-221,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-222,16,90,Easy,Easy,0,
6,easy,al-sudoku-easy-223,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-224,14,88,Easy,Easy,0,
6,easy,al-sudoku-easy-225,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-226,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-227,14,98,Easy,Medium,0,
6,easy,al-sudoku-easy-228,13,92,Easy,Easy,0,
6,easy,al-sudoku-easy-229,13,92,Easy,Easy,0,
6,easy,al-sudoku-easy-23,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-230,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-231,13,92,Easy,Easy,0,
6,easy,al-sudoku-easy-232,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-233,16,90,Easy,Easy,0,
6,easy,al-sudoku-easy-234,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-235,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-236,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-237,13,92,Easy,Easy,0,
6,easy,al-sudoku-easy-238,13,92,Easy,Easy,0,
6,easy,al-sudoku-easy-239,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-24,13,92,Easy,Easy,0,
6,easy,al-sudoku-easy-240,,,,,,ArrayIndexOutOfBoundsException:Index 36 out of bounds for length 36
6,easy,al-sudoku-easy-241,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-242,16,90,Easy,Easy,0,
6,easy,al-sudoku-easy-243,16,90,Easy,Easy,0,
6,easy,al-sudoku-easy-244,17,86,Easy,Easy,0,
6,easy,al-sudoku-easy-245,15,94,Easy,Easy,0,
6,easy,al-sudoku-easy-246,13,92,Easy,Easy,0,
6,easy,al-sudoku-easy-247,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-248,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-249,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-25,13,92,Easy,Easy,0,
6,easy,al-sudoku-easy-250,12,106,Easy,Medium,0,
6,easy,al-sudoku-easy-251,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-252,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-253,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-254,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-255,14,88,Easy,Easy,0,
6,easy,al-sudoku-easy-256,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-257,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-258,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-259,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-26,16,100,Easy,Medium,4,
6,easy,al-sudoku-easy-260,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-261,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-262,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-263,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-264,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-265,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-266,17,96,Easy,Easy,0,
6,easy,al-sudoku-easy-267,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-268,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-269,18,72,Easy,Easy,0,
6,easy,al-sudoku-easy-27,12,116,Easy,Medium,0,
6,easy,al-sudoku-easy-270,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-271,16,90,Easy,Easy,0,
6,easy,al-sudoku-easy-272,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-273,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-274,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-275,18,72,Easy,Easy,0,
6,easy,al-sudoku-easy-276,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-277,,,,,,ArrayIndexOutOfBoundsException:Index 36 out of bounds for length 36
6,easy,al-sudoku-easy-278,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-279,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-28,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-280,16,90,Easy,Easy,0,
6,easy,al-sudoku-easy-281,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-282,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-283,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-284,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-285,11,110,Easy,Medium,0,
6,easy,al-sudoku-easy-286,17,86,Easy,Easy,0,
6,easy,al-sudoku-easy-287,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-288,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-289,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-29,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-290,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-291,17,86,Easy,Easy,0,
6,easy,al-sudoku-easy-292,11,110,Easy,Medium,0,
6,easy,al-sudoku-easy-293,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-294,18,82,Easy,Easy,0,
6,easy,al-sudoku-easy-295,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-296,18,82,Easy,Easy,0,
6,easy,al-sudoku-easy-297,13,92,Easy,Easy,0,
6,easy,al-sudoku-easy-298,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-299,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-3,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-30,12,96,Easy,Easy,0,
6,easy,al-sudoku-easy-300,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-301,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-302,10,114,Easy,Medium,0,
6,easy,al-sudoku-easy-303,18,72,Easy,Easy,0,
6,easy,al-sudoku-easy-304,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-305,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-306,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-307,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-308,18,82,Easy,Easy,0,
6,easy,al-sudoku-easy-309,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-31,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-310,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-311,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-312,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-313,18,72,Easy,Easy,0,
6,easy,al-sudoku-easy-314,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-315,13,92,Easy,Easy,0,
6,easy,al-sudoku-easy-316,13,92,Easy,Easy,0,
6,easy,al-sudoku-easy-317,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-318,19,68,Easy,Easy,0,
6,easy,al-sudoku-easy-319,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-32,16,90,Easy,Easy,0,
6,easy,al-sudoku-easy-320,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-321,17,76,Easy,Easy,0,
6,easy,al-sudoku-easy-322,16,80,Easy,Easy,0,
6,easy,al-sudoku-easy-323,17,86,Easy,Easy,0,
